phone_number_e164,phone_number_formatted,phone_number_dashed,entity_name,entity_type,jurisdiction,level,office_type,source_url
+15184748390,(518) 474-8390,518-474-8390,New York Governor,governor,New York,state,main,https://www.governor.ny.gov/content/governor-contact-form
+18003423377,(800) 342-3377,800-342-3377,New York PSC Consumer Services,public_utility_commission,New York,state,consumer_complaint,https://dps.ny.gov/helpful-information-about-public-service-commission
+15184746530,(518) 474-6530,518-474-6530,New York Public Service Commission,public_utility_commission,New York,state,main,https://dps.ny.gov/contact-us
+19197166400,(919) 716-6400,919-716-6400,North Carolina Attorney General,attorney_general,North Carolina,state,main,https://ncdoj.gov/
+19198142000,(919) 814-2000,919-814-2000,North Carolina Governor,governor,North Carolina,state,main,https://governor.nc.gov/contact
+19197337328,(919) 733-7328,919-733-7328,North Carolina Utilities Commission,public_utility_commission,North Carolina,state,main,https://www.ncuc.gov/contactus.html
+17013282210,(701) 328-2210,701-328-2210,North Dakota Attorney General,attorney_general,North Dakota,state,main,https://attorneygeneral.nd.gov/attorney-generals-office/contact-us/
+17013282200,(701) 328-2200,701-328-2200,North Dakota Governor,governor,North Dakota,state,main,https://www.governor.nd.gov/contact
+16706642341,(670) 664-2341,670-664-2341,Northern Mariana Islands Attorney General,attorney_general,Northern Mariana Islands,state,main,https://www.cnmioag.org/
+16144664320,(614) 466-4320,614-466-4320,Ohio Attorney General,attorney_general,Ohio,state,main,https://www.ohioattorneygeneral.gov/
+16146442658,(614) 644-2658,614-644-2658,Ohio Department of Insurance,insurance_commissioner,Ohio,state,main,https://insurance.ohio.gov/
+16144663555,(614) 466-3555,614-466-3555,Ohio Governor,governor,Ohio,state,main,https://governor.ohio.gov/
+18006867826,(800) 686-7826,800-686-7826,Ohio PUCO Consumer Hotline,public_utility_commission,Ohio,state,consumer_complaint,https://www.puco.ohio.gov/
+16144662655,(614) 466-2655,614-466-2655,Ohio Secretary of State,secretary_of_state,Ohio,state,main,https://www.ohiosos.gov/
+16144662552,(614) 466-2552,614-466-2552,Public Utilities Commission of Ohio,public_utility_commission,Ohio,state,main,https://www.puco.ohio.gov/
+14055213921,(405) 521-3921,405-521-3921,Oklahoma Attorney General,attorney_general,Oklahoma,state,main,https://www.oag.ok.gov/contact
+14055212342,(405) 521-2342,405-521-2342,Oklahoma Governor,governor,Oklahoma,state,main,https://oklahoma.gov/governor/contact/general-information/contact-the-governor.html
+15033784732,(503) 378-4732,503-378-4732,Oregon Attorney General (DOJ),attorney_general,Oregon,state,main,https://www.doj.state.or.us/
+15033784582,(503) 378-4582,503-378-4582,Oregon Governor,governor,Oregon,state,main,https://www.oregon.gov/gov/pages/contact-us.aspx
+17177873391,(717) 787-3391,717-787-3391,Pennsylvania Attorney General,attorney_general,Pennsylvania,state,main,https://www.attorneygeneral.gov/
+18887282937,(888) 728-2937,888-728-2937,Pennsylvania Department of Revenue,department_of_revenue,Pennsylvania,state,main,https://www.pa.gov/agencies/revenue/contact-us/contact-us-by-phone
+17177876458,(717) 787-6458,717-787-6458,Pennsylvania Department of State,secretary_of_state,Pennsylvania,state,main,https://www.pa.gov/agencies/dos.html
+18006927380,(800) 692-7380,800-692-7380,Pennsylvania PUC Consumer,public_utility_commission,Pennsylvania,state,consumer_complaint,https://www.puc.pa.gov/about-the-puc/contact-us/
+17877212900,(787) 721-2900,787-721-2900,Puerto Rico Department of Justice,attorney_general,Puerto Rico,state,main,https://www.justicia.pr.gov/
+14012744400,(401) 274-4400,401-274-4400,Rhode Island Attorney General,attorney_general,Rhode Island,state,main,https://riag.ri.gov/about-our-office/contact-us
+14012222080,(401) 222-2080,401-222-2080,Rhode Island Governor,governor,Rhode Island,state,main,https://governor.ri.gov/contact
+18037343970,(803) 734-3970,803-734-3970,South Carolina Attorney General,attorney_general,South Carolina,state,main,https://www.scag.gov/
+18037342100,(803) 734-2100,803-734-2100,South Carolina Governor,governor,South Carolina,state,main,https://governor.sc.gov/
+16057733215,(605) 773-3215,605-773-3215,South Dakota Attorney General,attorney_general,South Dakota,state,main,https://atg.sd.gov/contact.aspx
+16057733212,(605) 773-3212,605-773-3212,South Dakota Governor,governor,South Dakota,state,main,https://governor.sd.gov/
+16157413491,(615) 741-3491,615-741-3491,Tennessee Attorney General,attorney_general,Tennessee,state,main,https://www.tn.gov/attorneygeneral/contact-us.html
+16157412001,(615) 741-2001,615-741-2001,Tennessee Governor,governor,Tennessee,state,main,https://www.tn.gov/governor/contact-us.html
+15129367000,(512) 936-7000,512-936-7000,Public Utility Commission of Texas,public_utility_commission,Texas,state,main,https://www.puc.texas.gov/agency/about/contact/directions/Default.aspx
+15129361200,(512) 936-1200,512-936-1200,Texas Attorney General,attorney_general,Texas,state,main,https://www.texasattorneygeneral.gov/contact-us
+18006210508,(800) 621-0508,800-621-0508,Texas Attorney General Consumer Protection Hotline,attorney_general_consumer_protection,Texas,state,consumer_complaint,https://www.texasattorneygeneral.gov/contact-us
+15126766000,(512) 676-6000,512-676-6000,Texas Department of Insurance,insurance_commissioner,Texas,state,main,https://www.tdi.texas.gov/general/contactus.html
+18002523439,(800) 252-3439,800-252-3439,Texas Department of Insurance Help Line,insurance_commissioner,Texas,state,consumer_hotline,https://www.tdi.texas.gov/general/contactus.html
+15124632000,(512) 463-2000,512-463-2000,Texas Governor,governor,Texas,state,main,https://gov.texas.gov/contact
+15124635555,(512) 463-5555,512-463-5555,Texas Secretary of State,secretary_of_state,Texas,state,main,https://www.sos.texas.gov/
+13407745666,(340) 774-5666,340-774-5666,US Virgin Islands Attorney General,attorney_general,US Virgin Islands,state,main,https://www.justice.gov.vi/
+18013660260,(801) 366-0260,801-366-0260,Utah Attorney General,attorney_general,Utah,state,main,https://attorneygeneral.utah.gov/contact-us/
+18015381000,(801) 538-1000,801-538-1000,Utah Governor,governor,Utah,state,main,https://governor.utah.gov/contact/
+18028283171,(802) 828-3171,802-828-3171,Vermont Attorney General,attorney_general,Vermont,state,main,https://ago.vermont.gov/
+18028283333,(802) 828-3333,802-828-3333,Vermont Governor,governor,Vermont,state,main,https://governor.vermont.gov/contact
+18047862071,(804) 786-2071,804-786-2071,Virginia Attorney General,attorney_general,Virginia,state,main,https://www.oag.state.va.us/contact-us/contact-info
+18047862211,(804) 786-2211,804-786-2211,Virginia Governor,governor,Virginia,state,main,https://www.governor.virginia.gov/
+12064646684,(206) 464-6684,206-464-6684,Washington Attorney General,attorney_general,Washington,state,main,https://www.atg.wa.gov/
+13609024111,(360) 902-4111,360-902-4111,Washington Governor,governor,Washington,state,main,https://governor.wa.gov/contacting-governor/contacting-governors-office
+13045582021,(304) 558-2021,304-558-2021,West Virginia Attorney General,attorney_general,West Virginia,state,main,https://ago.wv.gov/contact-us-0
+13045582000,(304) 558-2000,304-558-2000,West Virginia Governor,governor,West Virginia,state,main,https://governor.wv.gov/
+16082661221,(608) 266-1221,608-266-1221,Wisconsin Attorney General (DOJ),attorney_general,Wisconsin,state,main,https://www.doj.state.wi.us/
+16082661212,(608) 266-1212,608-266-1212,Wisconsin Governor,governor,Wisconsin,state,main,https://evers.wi.gov/Pages/Connect.aspx
+13077777841,(307) 777-7841,307-777-7841,Wyoming Attorney General,attorney_general,Wyoming,state,main,https://attorneygeneral.wyo.gov/contact-us
+13077777434,(307) 777-7434,307-777-7434,Wyoming Governor,governor,Wyoming,state,main,https://governor.wyo.gov/contact/governor
